"Name","algorithm","alpha","seed","tau","tau_decay","Total_steps"
"q_learning_alpha0.7426132247659567_tau0.9026480417037152_tau_decay0.9090987334846296_seed50","q_learning","0.7426132247659567","50","0.9026480417037152","0.9090987334846296","5"
"q_learning_alpha0.7630685083697176_tau3.580663955011784_tau_decay0.9100635610829372_seed30","q_learning","0.7630685083697176","30","3.580663955011784","0.9100635610829372","3"
"q_learning_alpha0.3293066875638745_tau0.661346659449743_tau_decay0.9828760511863542_seed30","q_learning","0.3293066875638745","30","0.661346659449743","0.9828760511863542","14"
"q_learning_alpha0.667319796616182_tau2.047113335631823_tau_decay0.9797610852785332_seed30","q_learning","0.667319796616182","30","2.047113335631823","0.9797610852785332","5"
"q_learning_alpha0.3111759776057747_tau0.739844315335827_tau_decay0.971922137134516_seed10","q_learning","0.3111759776057747","10","0.739844315335827","0.971922137134516","7"
"q_learning_alpha0.1971917387736196_tau3.965746324352147_tau_decay0.9415871494283858_seed10","q_learning","0.1971917387736196","10","3.965746324352147","0.9415871494283858","3"
"q_learning_alpha0.27945401510885326_tau3.448132479041674_tau_decay0.900506562966849_seed10","q_learning","0.27945401510885326","10","3.448132479041674","0.900506562966849","6"
"q_learning_alpha0.4578580685991271_tau3.2777924056826753_tau_decay0.9015340354189664_seed20","q_learning","0.4578580685991271","20","3.2777924056826753","0.9015340354189664","3"
"q_learning_alpha0.2382018388483843_tau0.8667752034567922_tau_decay0.9253232604001048_seed40","q_learning","0.2382018388483843","40","0.8667752034567922","0.9253232604001048","15"
"q_learning_alpha0.9646008444945384_tau0.6245075231076191_tau_decay0.9450413512503892_seed20","q_learning","0.9646008444945384","20","0.6245075231076191","0.9450413512503892","7"
"q_learning_alpha0.17079828933649324_tau3.767023615017679_tau_decay0.9398710972588382_seed40","q_learning","0.17079828933649324","40","3.767023615017679","0.9398710972588382","15"
"q_learning_alpha0.7943064791763754_tau1.0799711925302706_tau_decay0.907174621188072_seed50","q_learning","0.7943064791763754","50","1.0799711925302706","0.907174621188072","5"
"q_learning_alpha0.24641053167015067_tau1.0804110863771357_tau_decay0.9089840429883208_seed50","q_learning","0.24641053167015067","50","1.0804110863771357","0.9089840429883208","17"
"q_learning_alpha0.6355007011509821_tau2.2249123330288634_tau_decay0.9435836285733716_seed20","q_learning","0.6355007011509821","20","2.2249123330288634","0.9435836285733716","9"
"q_learning_alpha0.31453608608276495_tau2.990177628423543_tau_decay0.9413360266950338_seed30","q_learning","0.31453608608276495","30","2.990177628423543","0.9413360266950338","22"
"q_learning_alpha0.07917868386777148_tau2.4085911719183883_tau_decay0.9873452557959416_seed20","q_learning","0.07917868386777148","20","2.4085911719183883","0.9873452557959416","14"
"q_learning_alpha0.3967725322167109_tau1.8456043234863424_tau_decay0.970787907840342_seed10","q_learning","0.3967725322167109","10","1.8456043234863424","0.970787907840342","2"
"q_learning_alpha0.32680797914129195_tau2.5697347649434867_tau_decay0.9137410277733616_seed30","q_learning","0.32680797914129195","30","2.5697347649434867","0.9137410277733616","7"
"q_learning_alpha0.7655956147588314_tau1.2438123610554477_tau_decay0.9369193715570848_seed30","q_learning","0.7655956147588314","30","1.2438123610554477","0.9369193715570848","4"
"q_learning_alpha0.844793192955322_tau3.2072423948808764_tau_decay0.9379333086753924_seed30","q_learning","0.844793192955322","30","3.2072423948808764","0.9379333086753924","14"
"q_learning_alpha0.5859016156365766_tau3.454647930548369_tau_decay0.9634238962227574_seed40","q_learning","0.5859016156365766","40","3.454647930548369","0.9634238962227574","20"
"q_learning_alpha0.2585077932121851_tau2.3722035016862453_tau_decay0.9522296906494714_seed30","q_learning","0.2585077932121851","30","2.3722035016862453","0.9522296906494714","2"
"q_learning_alpha0.9398200899704922_tau1.357281468534714_tau_decay0.9742879606599748_seed30","q_learning","0.9398200899704922","30","1.357281468534714","0.9742879606599748","6"
"q_learning_alpha0.1380326562664371_tau3.432706177013211_tau_decay0.9367825757199378_seed40","q_learning","0.1380326562664371","40","3.432706177013211","0.9367825757199378","8"
"q_learning_alpha0.9471851548098223_tau3.2110763690060757_tau_decay0.9480335832049326_seed10","q_learning","0.9471851548098223","10","3.2110763690060757","0.9480335832049326","4"
"q_learning_alpha0.8853414518838675_tau1.8282886322872431_tau_decay0.927454548697928_seed20","q_learning","0.8853414518838675","20","1.8282886322872431","0.927454548697928","4"
"q_learning_alpha0.41984266448087953_tau0.5054338442816544_tau_decay0.9173339388314176_seed30","q_learning","0.41984266448087953","30","0.5054338442816544","0.9173339388314176","26"
"q_learning_alpha0.2502176713359418_tau1.565739317186691_tau_decay0.9020098160822696_seed50","q_learning","0.2502176713359418","50","1.565739317186691","0.9020098160822696","5"
"q_learning_alpha0.3320149605973351_tau0.8303402731048336_tau_decay0.9059621629438072_seed20","q_learning","0.3320149605973351","20","0.8303402731048336","0.9059621629438072","20"
"q_learning_alpha0.5639711510098158_tau2.8842392019676435_tau_decay0.9352707649329652_seed30","q_learning","0.5639711510098158","30","2.8842392019676435","0.9352707649329652","3"
"q_learning_alpha0.3626876362460301_tau0.5235383659062429_tau_decay0.954681738382242_seed30","q_learning","0.3626876362460301","30","0.5235383659062429","0.954681738382242","10"
"q_learning_alpha0.35071372524197636_tau0.7735659697183679_tau_decay0.9419438627786164_seed30","q_learning","0.35071372524197636","30","0.7735659697183679","0.9419438627786164","8"
"q_learning_alpha0.6235337553867769_tau1.3768763342731043_tau_decay0.9203031237279302_seed10","q_learning","0.6235337553867769","10","1.3768763342731043","0.9203031237279302","2"
"q_learning_alpha0.6687421694573525_tau1.034752886926101_tau_decay0.926263052769814_seed50","q_learning","0.6687421694573525","50","1.034752886926101","0.926263052769814","22"
"q_learning_alpha0.06780352145003524_tau2.1514624206862583_tau_decay0.9439797922374517_seed30","q_learning","0.06780352145003524","30","2.1514624206862583","0.9439797922374517","11"
"q_learning_alpha0.030905555489462173_tau2.7630654667536327_tau_decay0.9441176700693954_seed40","q_learning","0.030905555489462173","40","2.7630654667536327","0.9441176700693954","3"
"q_learning_alpha0.3601716356836571_tau1.927583262600975_tau_decay0.9126484964485256_seed20","q_learning","0.3601716356836571","20","1.927583262600975","0.9126484964485256","6"
"q_learning_alpha0.49671028828222064_tau3.8915494128682138_tau_decay0.9289238173805092_seed50","q_learning","0.49671028828222064","50","3.8915494128682138","0.9289238173805092","3"
"q_learning_alpha0.8485033039709655_tau3.4945658906918498_tau_decay0.938225614993597_seed30","q_learning","0.8485033039709655","30","3.4945658906918498","0.938225614993597","9"
"q_learning_alpha0.4753745114483016_tau1.0658926720644857_tau_decay0.9225584346188388_seed10","q_learning","0.4753745114483016","10","1.0658926720644857","0.9225584346188388","3"
"q_learning_alpha0.4521902487186924_tau3.695282465390574_tau_decay0.9703895452882484_seed10","q_learning","0.4521902487186924","10","3.695282465390574","0.9703895452882484","2"
"q_learning_alpha0.16714384225924905_tau2.0409768218434743_tau_decay0.9175606945651312_seed30","q_learning","0.16714384225924905","30","2.0409768218434743","0.9175606945651312","14"
"q_learning_alpha0.3495916493045069_tau2.7183374734776753_tau_decay0.9049966432327166_seed30","q_learning","0.3495916493045069","30","2.7183374734776753","0.9049966432327166","7"
"q_learning_alpha0.7256674629968993_tau3.9830586223088744_tau_decay0.9154738592676608_seed10","q_learning","0.7256674629968993","10","3.9830586223088744","0.9154738592676608","15"
"q_learning_alpha0.5917215252357912_tau3.588529095250834_tau_decay0.905055255777024_seed50","q_learning","0.5917215252357912","50","3.588529095250834","0.905055255777024","6"
"q_learning_alpha0.04706515744484224_tau3.0493521115926305_tau_decay0.9608062189972356_seed50","q_learning","0.04706515744484224","50","3.0493521115926305","0.9608062189972356","11"
"q_learning_alpha0.7451906684341573_tau3.5957282851017616_tau_decay0.9515940823000886_seed50","q_learning","0.7451906684341573","50","3.5957282851017616","0.9515940823000886","2"
"q_learning_alpha0.7442725288055628_tau2.339556206476839_tau_decay0.933714130166308_seed10","q_learning","0.7442725288055628","10","2.339556206476839","0.933714130166308","10"
"q_learning_alpha0.7550594598908772_tau1.571510564477534_tau_decay0.937714754578458_seed50","q_learning","0.7550594598908772","50","1.571510564477534","0.937714754578458","27"
"q_learning_alpha0.9887074069597144_tau0.8534146685591213_tau_decay0.9155737234362944_seed30","q_learning","0.9887074069597144","30","0.8534146685591213","0.9155737234362944","4"
"q_learning_alpha0.9881709597645852_tau1.7137360638789878_tau_decay0.955892711508842_seed10","q_learning","0.9881709597645852","10","1.7137360638789878","0.955892711508842","18"
"q_learning_alpha0.25187686108447477_tau2.6555569781413904_tau_decay0.9714290916784148_seed50","q_learning","0.25187686108447477","50","2.6555569781413904","0.9714290916784148","3"
"q_learning_alpha0.5312424261212575_tau3.504429307711818_tau_decay0.982885030531684_seed40","q_learning","0.5312424261212575","40","3.504429307711818","0.982885030531684","9"
"q_learning_alpha0.9433933276916088_tau2.382785055519366_tau_decay0.9530577037064504_seed50","q_learning","0.9433933276916088","50","2.382785055519366","0.9530577037064504","2"
"q_learning_alpha0.012831914160389767_tau1.1318761922887146_tau_decay0.9307053858362104_seed30","q_learning","0.012831914160389767","30","1.1318761922887146","0.9307053858362104","23"
"q_learning_alpha0.8870553409497894_tau0.9087230777599308_tau_decay0.9274671612632448_seed50","q_learning","0.8870553409497894","50","0.9087230777599308","0.9274671612632448","20"
"q_learning_alpha0.6712695563645312_tau2.997245248512818_tau_decay0.9669636680581872_seed30","q_learning","0.6712695563645312","30","2.997245248512818","0.9669636680581872","8"
"q_learning_alpha0.7494899052913944_tau0.5461633954871568_tau_decay0.9668418276240272_seed10","q_learning","0.7494899052913944","10","0.5461633954871568","0.9668418276240272","20"
"q_learning_alpha0.7199729380231285_tau1.3941444935378131_tau_decay0.9754931011362308_seed30","q_learning","0.7199729380231285","30","1.3941444935378131","0.9754931011362308","6"
"q_learning_alpha0.2863586961994067_tau2.306407412221649_tau_decay0.9290202151034244_seed20","q_learning","0.2863586961994067","20","2.306407412221649","0.9290202151034244","12"
"q_learning_alpha0.548194058737867_tau1.1595414534277786_tau_decay0.9247300310344204_seed20","q_learning","0.548194058737867","20","1.1595414534277786","0.9247300310344204","2"
"q_learning_alpha0.09446308284835668_tau2.246094843490691_tau_decay0.9342595236568478_seed40","q_learning","0.09446308284835668","40","2.246094843490691","0.9342595236568478","4"
"q_learning_alpha0.1734812295262191_tau1.457725441741624_tau_decay0.9594412272922084_seed30","q_learning","0.1734812295262191","30","1.457725441741624","0.9594412272922084","17"
"q_learning_alpha0.11164146654485982_tau0.8902411883551697_tau_decay0.9604862848572124_seed30","q_learning","0.11164146654485982","30","0.8902411883551697","0.9604862848572124","3"
"q_learning_alpha0.6966950030634758_tau1.5179430500301043_tau_decay0.9531862963073834_seed50","q_learning","0.6966950030634758","50","1.5179430500301043","0.9531862963073834","19"
"q_learning_alpha0.8954722435515652_tau2.9342425789416193_tau_decay0.9546813596889784_seed20","q_learning","0.8954722435515652","20","2.9342425789416193","0.9546813596889784","12"
"q_learning_alpha0.18207331298257992_tau1.3430891465997874_tau_decay0.9033198807946076_seed30","q_learning","0.18207331298257992","30","1.3430891465997874","0.9033198807946076","10"
"q_learning_alpha0.35609334059481706_tau1.5362574720961182_tau_decay0.975907242470107_seed50","q_learning","0.35609334059481706","50","1.5362574720961182","0.975907242470107","14"
"q_learning_alpha0.5673792017728215_tau3.0301644525617863_tau_decay0.9015638634862544_seed40","q_learning","0.5673792017728215","40","3.0301644525617863","0.9015638634862544","3"
"q_learning_alpha0.8050889162231962_tau3.3948723304233943_tau_decay0.9803634762057296_seed50","q_learning","0.8050889162231962","50","3.3948723304233943","0.9803634762057296","7"
"q_learning_alpha0.07940351850816464_tau2.016768637618749_tau_decay0.9248393828020288_seed40","q_learning","0.07940351850816464","40","2.016768637618749","0.9248393828020288","4"
"q_learning_alpha0.7391606788218207_tau1.4358438760845755_tau_decay0.9462762751144648_seed40","q_learning","0.7391606788218207","40","1.4358438760845755","0.9462762751144648","7"
"q_learning_alpha0.07786118550799624_tau1.0840453607819105_tau_decay0.9184325801040384_seed30","q_learning","0.07786118550799624","30","1.0840453607819105","0.9184325801040384","6"
"q_learning_alpha0.1329846782704986_tau1.7817819447787324_tau_decay0.9426745220421971_seed20","q_learning","0.1329846782704986","20","1.7817819447787324","0.9426745220421971","16"
"q_learning_alpha0.9490506322853236_tau1.7739551773982711_tau_decay0.979039839235853_seed20","q_learning","0.9490506322853236","20","1.7739551773982711","0.979039839235853","3"
"q_learning_alpha0.8461359883609358_tau3.2681450054296195_tau_decay0.973059424313421_seed40","q_learning","0.8461359883609358","40","3.2681450054296195","0.973059424313421","6"
"q_learning_alpha0.6629327019103669_tau2.3063330034137457_tau_decay0.9095662401703656_seed40","q_learning","0.6629327019103669","40","2.3063330034137457","0.9095662401703656","4"
"q_learning_alpha0.4438329065202112_tau0.6746352665841305_tau_decay0.9784980148309378_seed40","q_learning","0.4438329065202112","40","0.6746352665841305","0.9784980148309378","6"
"q_learning_alpha0.20696909982510023_tau3.9459036919238217_tau_decay0.9710054827965912_seed30","q_learning","0.20696909982510023","30","3.9459036919238217","0.9710054827965912","24"
"q_learning_alpha0.06747268370814433_tau1.7611936142228355_tau_decay0.9545797963912126_seed40","q_learning","0.06747268370814433","40","1.7611936142228355","0.9545797963912126","12"
"q_learning_alpha0.7092335806477155_tau1.4535525693265294_tau_decay0.9843016420647772_seed40","q_learning","0.7092335806477155","40","1.4535525693265294","0.9843016420647772","3"
"q_learning_alpha0.9136807707898764_tau3.5093119362363265_tau_decay0.9490356232943832_seed50","q_learning","0.9136807707898764","50","3.5093119362363265","0.9490356232943832","4"
"q_learning_alpha0.3708314240980452_tau1.697378315004158_tau_decay0.9739584539912386_seed40","q_learning","0.3708314240980452","40","1.697378315004158","0.9739584539912386","10"
"q_learning_alpha0.7430308652984025_tau0.5876201430339201_tau_decay0.9526316752970152_seed50","q_learning","0.7430308652984025","50","0.5876201430339201","0.9526316752970152","9"
"q_learning_alpha0.8605799556723375_tau3.0382118618557548_tau_decay0.9519890336947008_seed40","q_learning","0.8605799556723375","40","3.0382118618557548","0.9519890336947008","3"
"q_learning_alpha0.4670918840371939_tau2.203429180247775_tau_decay0.9148802376649312_seed50","q_learning","0.4670918840371939","50","2.203429180247775","0.9148802376649312","7"
"q_learning_alpha0.12246852859980584_tau2.480136397483262_tau_decay0.963531810256934_seed40","q_learning","0.12246852859980584","40","2.480136397483262","0.963531810256934","2"
"q_learning_alpha0.26911271925614494_tau3.67705422820194_tau_decay0.9569598828276442_seed30","q_learning","0.26911271925614494","30","3.67705422820194","0.9569598828276442","5"
"q_learning_alpha0.7265545508960803_tau3.719083142686331_tau_decay0.9021060464168402_seed20","q_learning","0.7265545508960803","20","3.719083142686331","0.9021060464168402","8"
"q_learning_alpha0.511477180276805_tau1.929117983145604_tau_decay0.913408034964632_seed50","q_learning","0.511477180276805","50","1.929117983145604","0.913408034964632","9"
"q_learning_alpha0.9532445925369828_tau0.7275155937440942_tau_decay0.9778214347096724_seed20","q_learning","0.9532445925369828","20","0.7275155937440942","0.9778214347096724","6"
"q_learning_alpha0.7367068402768691_tau2.9915901157174223_tau_decay0.957527118411582_seed20","q_learning","0.7367068402768691","20","2.9915901157174223","0.957527118411582","4"
"q_learning_alpha0.032640908662633784_tau3.703571110215393_tau_decay0.972074781283313_seed20","q_learning","0.032640908662633784","20","3.703571110215393","0.972074781283313","10"
"q_learning_alpha0.7185307935229047_tau2.961547061365914_tau_decay0.9035390173943006_seed20","q_learning","0.7185307935229047","20","2.961547061365914","0.9035390173943006","3"
"q_learning_alpha0.31692827188911893_tau2.632602317534796_tau_decay0.9895444641810902_seed20","q_learning","0.31692827188911893","20","2.632602317534796","0.9895444641810902","16"
"q_learning_alpha0.5033428039121165_tau2.9618359642203385_tau_decay0.9892315607627528_seed20","q_learning","0.5033428039121165","20","2.9618359642203385","0.9892315607627528","6"
"q_learning_alpha0.785711315001402_tau0.7333576961249737_tau_decay0.9767708585353424_seed40","q_learning","0.785711315001402","40","0.7333576961249737","0.9767708585353424","63"
"q_learning_alpha0.4773570669184978_tau3.155354603534816_tau_decay0.94883280254035_seed50","q_learning","0.4773570669184978","50","3.155354603534816","0.94883280254035","4"
"q_learning_alpha0.7010815509405_tau1.8743468030259076_tau_decay0.9283808038204826_seed30","q_learning","0.7010815509405","30","1.8743468030259076","0.9283808038204826","4"
"q_learning_alpha0.28084134411767675_tau0.6670410402792032_tau_decay0.95743066714239_seed50","q_learning","0.28084134411767675","50","0.6670410402792032","0.95743066714239","5"
"q_learning_alpha0.5466913836780625_tau1.96478816453413_tau_decay0.94437905446308_seed50","q_learning","0.5466913836780625","50","1.96478816453413","0.94437905446308","2"
"q_learning_alpha0.38151974075357376_tau1.301249975078487_tau_decay0.9003313903705279_seed20","q_learning","0.38151974075357376","20","1.301249975078487","0.9003313903705279","7"
"q_learning_alpha0.4446712240257361_tau3.135516874813049_tau_decay0.9240080399981718_seed10","q_learning","0.4446712240257361","10","3.135516874813049","0.9240080399981718","3"
"q_learning_alpha0.5094935299249082_tau1.097620111385833_tau_decay0.947252676832558_seed40","q_learning","0.5094935299249082","40","1.097620111385833","0.947252676832558","8"
"q_learning_alpha0.6442676569727611_tau3.2748389806335867_tau_decay0.942164889555591_seed50","q_learning","0.6442676569727611","50","3.2748389806335867","0.942164889555591","19"
"q_learning_alpha0.2975361741001242_tau1.123946541434978_tau_decay0.9659983947055338_seed50","q_learning","0.2975361741001242","50","1.123946541434978","0.9659983947055338","2"
"q_learning_alpha0.5326931602318131_tau2.697509164111719_tau_decay0.921973546888886_seed10","q_learning","0.5326931602318131","10","2.697509164111719","0.921973546888886","11"
"q_learning_alpha0.4348429875258975_tau3.827545942105523_tau_decay0.9546350695457196_seed10","q_learning","0.4348429875258975","10","3.827545942105523","0.9546350695457196","16"
"q_learning_alpha0.39391457979439665_tau2.0776921016120142_tau_decay0.9877493002099322_seed40","q_learning","0.39391457979439665","40","2.0776921016120142","0.9877493002099322","7"
"q_learning_alpha0.350450086534465_tau3.6876428543589626_tau_decay0.98475860423368_seed20","q_learning","0.350450086534465","20","3.6876428543589626","0.98475860423368","14"
"q_learning_alpha0.20105289294169476_tau0.5008805012330753_tau_decay0.9606285210204016_seed40","q_learning","0.20105289294169476","40","0.5008805012330753","0.9606285210204016","5"
"q_learning_alpha0.20191121100382403_tau0.6959503044156592_tau_decay0.950477956653664_seed40","q_learning","0.20191121100382403","40","0.6959503044156592","0.950477956653664","50"
"q_learning_alpha0.3700782612012489_tau1.8331185155937475_tau_decay0.980527331299694_seed10","q_learning","0.3700782612012489","10","1.8331185155937475","0.980527331299694","2"
"q_learning_alpha0.27513249910383997_tau0.5097388956605701_tau_decay0.9376059636672828_seed50","q_learning","0.27513249910383997","50","0.5097388956605701","0.9376059636672828","8"
"q_learning_alpha0.08265407449815035_tau3.832621812641237_tau_decay0.9701172645558204_seed40","q_learning","0.08265407449815035","40","3.832621812641237","0.9701172645558204","9"
"q_learning_alpha0.7903629731661364_tau1.3868729957824466_tau_decay0.9048762405906576_seed20","q_learning","0.7903629731661364","20","1.3868729957824466","0.9048762405906576","2"
"q_learning_alpha0.1590889060256008_tau2.2304921864774867_tau_decay0.9567801876145184_seed20","q_learning","0.1590889060256008","20","2.2304921864774867","0.9567801876145184","7"
"q_learning_alpha0.08750647403202977_tau2.7154786784317_tau_decay0.9293936308308834_seed10","q_learning","0.08750647403202977","10","2.7154786784317","0.9293936308308834","2"
"q_learning_alpha0.5603595107029512_tau0.5918034725814056_tau_decay0.9305605047930924_seed50","q_learning","0.5603595107029512","50","0.5918034725814056","0.9305605047930924","10"
"q_learning_alpha0.24199427381707456_tau3.442644550991942_tau_decay0.9324864702383172_seed10","q_learning","0.24199427381707456","10","3.442644550991942","0.9324864702383172","6"
"q_learning_alpha0.4463592953825925_tau1.6606889047750522_tau_decay0.9837061543859807_seed10","q_learning","0.4463592953825925","10","1.6606889047750522","0.9837061543859807","9"
"q_learning_alpha0.25356139977731357_tau2.7707663761484076_tau_decay0.9051584554519198_seed10","q_learning","0.25356139977731357","10","2.7707663761484076","0.9051584554519198","11"
"q_learning_alpha0.22050773177719493_tau3.6791673550635497_tau_decay0.939667186459485_seed40","q_learning","0.22050773177719493","40","3.6791673550635497","0.939667186459485","8"
"q_learning_alpha0.5034877774370362_tau2.977516815539114_tau_decay0.9486569807141356_seed40","q_learning","0.5034877774370362","40","2.977516815539114","0.9486569807141356","3"
"q_learning_alpha0.24230458105217192_tau2.341924043320369_tau_decay0.9583328567143454_seed20","q_learning","0.24230458105217192","20","2.341924043320369","0.9583328567143454","5"
"q_learning_alpha0.02842992925056051_tau2.4733525456546817_tau_decay0.949206680603386_seed50","q_learning","0.02842992925056051","50","2.4733525456546817","0.949206680603386","2"
"q_learning_alpha0.8699061595447913_tau1.3289476574477486_tau_decay0.9159925677375568_seed40","q_learning","0.8699061595447913","40","1.3289476574477486","0.9159925677375568","3"
"q_learning_alpha0.8832555737473743_tau2.039858598958483_tau_decay0.961229487455328_seed50","q_learning","0.8832555737473743","50","2.039858598958483","0.961229487455328","18"
"q_learning_alpha0.24495845877662684_tau2.3472510560556175_tau_decay0.942462661959464_seed10","q_learning","0.24495845877662684","10","2.3472510560556175","0.942462661959464","10"
"q_learning_alpha0.9542933745155042_tau1.0206932270354132_tau_decay0.9227730423630748_seed10","q_learning","0.9542933745155042","10","1.0206932270354132","0.9227730423630748","4"
"q_learning_alpha0.33093865431225183_tau2.9091288890234295_tau_decay0.9011270974167072_seed10","q_learning","0.33093865431225183","10","2.9091288890234295","0.9011270974167072","10"
"q_learning_alpha0.5221543212947817_tau1.2480535727543334_tau_decay0.9295294608090168_seed50","q_learning","0.5221543212947817","50","1.2480535727543334","0.9295294608090168","13"
"q_learning_alpha0.3348282287200103_tau1.2622662704706185_tau_decay0.9183194765385142_seed20","q_learning","0.3348282287200103","20","1.2622662704706185","0.9183194765385142","11"
"q_learning_alpha0.7605962340099622_tau1.5438996500878368_tau_decay0.9695583809636352_seed20","q_learning","0.7605962340099622","20","1.5438996500878368","0.9695583809636352","7"
"q_learning_alpha0.27160551728886_tau2.1964868300452074_tau_decay0.9318243712271532_seed10","q_learning","0.27160551728886","10","2.1964868300452074","0.9318243712271532","6"
"q_learning_alpha0.6678915469205309_tau3.104947050258764_tau_decay0.9403684488108536_seed50","q_learning","0.6678915469205309","50","3.104947050258764","0.9403684488108536","2"
"q_learning_alpha0.957880576676258_tau3.1499645380303596_tau_decay0.9694164676890524_seed50","q_learning","0.957880576676258","50","3.1499645380303596","0.9694164676890524","2"
"q_learning_alpha0.08543083736720491_tau0.9760811659712608_tau_decay0.9772602596260216_seed20","q_learning","0.08543083736720491","20","0.9760811659712608","0.9772602596260216","5"
"q_learning_alpha0.0229885207583058_tau2.673500737806605_tau_decay0.9820045458348252_seed50","q_learning","0.0229885207583058","50","2.673500737806605","0.9820045458348252","11"
"q_learning_alpha0.5934333270086791_tau2.999262415658253_tau_decay0.9107938001159636_seed30","q_learning","0.5934333270086791","30","2.999262415658253","0.9107938001159636","7"
"q_learning_alpha0.6405441587346098_tau0.617762027643934_tau_decay0.9030991162098118_seed20","q_learning","0.6405441587346098","20","0.617762027643934","0.9030991162098118","3"
"q_learning_alpha0.3035826404962785_tau1.3182931071602235_tau_decay0.9101492541524492_seed50","q_learning","0.3035826404962785","50","1.3182931071602235","0.9101492541524492","2"
"q_learning_alpha0.6239245757419437_tau0.5286950975710785_tau_decay0.9467313572718864_seed30","q_learning","0.6239245757419437","30","0.5286950975710785","0.9467313572718864","29"
"q_learning_alpha0.7904105274508003_tau2.5881803477081293_tau_decay0.9005410896661377_seed20","q_learning","0.7904105274508003","20","2.5881803477081293","0.9005410896661377","5"
"q_learning_alpha0.40552216557976306_tau1.7636233533143513_tau_decay0.915174560041604_seed50","q_learning","0.40552216557976306","50","1.7636233533143513","0.915174560041604","7"
"q_learning_alpha0.8977727175486573_tau0.902267532992864_tau_decay0.9040686269776064_seed10","q_learning","0.8977727175486573","10","0.902267532992864","0.9040686269776064","5"
"q_learning_alpha0.6560604819091197_tau1.9535401915720232_tau_decay0.9046332224585668_seed10","q_learning","0.6560604819091197","10","1.9535401915720232","0.9046332224585668","7"
"q_learning_alpha0.33024938594041814_tau3.559688388408456_tau_decay0.9842114023507168_seed20","q_learning","0.33024938594041814","20","3.559688388408456","0.9842114023507168","9"
"q_learning_alpha0.3256371061985508_tau2.735728410246_tau_decay0.9549519072172376_seed20","q_learning","0.3256371061985508","20","2.735728410246","0.9549519072172376","4"
"q_learning_alpha0.14518515591270165_tau2.4387877598975893_tau_decay0.9127050697625314_seed20","q_learning","0.14518515591270165","20","2.4387877598975893","0.9127050697625314","3"
"q_learning_alpha0.9168922551392352_tau3.564548025956447_tau_decay0.9133547940885032_seed10","q_learning","0.9168922551392352","10","3.564548025956447","0.9133547940885032","3"
"q_learning_alpha0.12458539440726392_tau3.730426234569365_tau_decay0.9699129797819962_seed30","q_learning","0.12458539440726392","30","3.730426234569365","0.9699129797819962","2"
"q_learning_alpha0.2977022938909308_tau3.396793518938313_tau_decay0.9772422923853912_seed50","q_learning","0.2977022938909308","50","3.396793518938313","0.9772422923853912","8"
"q_learning_alpha0.6284022061027134_tau3.4370904295755_tau_decay0.9805421899300298_seed20","q_learning","0.6284022061027134","20","3.4370904295755","0.9805421899300298","6"
"q_learning_alpha0.4784935462886651_tau1.0121768973909455_tau_decay0.9681190994658836_seed10","q_learning","0.4784935462886651","10","1.0121768973909455","0.9681190994658836","2"
"q_learning_alpha0.8213702713746948_tau2.2007689257717247_tau_decay0.9479951113596824_seed50","q_learning","0.8213702713746948","50","2.2007689257717247","0.9479951113596824","9"
"q_learning_alpha0.3435718422202527_tau3.842983731147711_tau_decay0.981710271218041_seed10","q_learning","0.3435718422202527","10","3.842983731147711","0.981710271218041","2"
"q_learning_alpha0.5103212488712633_tau0.6926859508314951_tau_decay0.921708907958142_seed10","q_learning","0.5103212488712633","10","0.6926859508314951","0.921708907958142","3"
"q_learning_alpha0.41270857958013024_tau2.041068523957268_tau_decay0.9538390056203836_seed20","q_learning","0.41270857958013024","20","2.041068523957268","0.9538390056203836","20"
"q_learning_alpha0.3999667361585361_tau1.750170083459692_tau_decay0.9489001672559322_seed10","q_learning","0.3999667361585361","10","1.750170083459692","0.9489001672559322","4"
"q_learning_alpha0.6550540974752884_tau3.515091684920588_tau_decay0.9495017996490974_seed40","q_learning","0.6550540974752884","40","3.515091684920588","0.9495017996490974","3"